Dialogue_id	Utterance_id	Text	Label	Start_timestamp	End_timestamp	Source	speakername
1115	12	oh, ha, ha.	UNK	00:10:01,434	00:10:02,851	friends	Phoebe
1116	0	i really understand how hard it's gotta be to leave your child with another person.	UNK	00:10:12,445	00:10:16,448	friends	friends person1
1116	1	i mean, it's like leaving behind a piece of your heart.	Explain	00:10:16,616	00:10:19,909	friends	friends person1
1116	2	sandy, that's exactly what it is.	Agree	00:10:20,202	00:10:24,247	friends	Rachel
1116	3	it's okay. i get that a lot doing what i do.	Comfort	00:10:29,462	00:10:31,588	friends	friends person1
1116	4	so you're just, like, a guy who's a nanny.	UNK	00:10:38,596	00:10:43,516	friends	Ross
1116	5	i realize how it's a bit unorthodox for some people.	Explain	00:10:45,686	00:10:49,022	friends	friends person1
1116	6	but i really believe the most satisfying thing you can do with your life is take care of a child.	Explain	00:10:49,190	00:10:54,903	friends	friends person1
1116	7	okay.	Acknowledge	00:10:55,321	00:10:56,988	friends	Ross
1116	8	oh, god, she must need her diaper changed.	UNK	00:11:37,196	00:11:39,447	friends	Rachel
1116	9	i love him, i love him, i love him.	UNK	00:11:46,831	00:11:49,999	friends	Rachel
1116	10	oh, come on. rach, he's a guy.	UNK	00:11:50,167	00:11:52,252	friends	Ross
1116	11	give me one good reason we shouldn't try him out.	UNK	00:11:54,880	00:11:57,048	friends	Rachel
1116	12	because it's weird.	Explain	00:11:57,341	00:12:00,719	friends	Ross
1116	13	what kind of a job is that for a man? a nanny?	Doubt	00:12:02,555	00:12:05,014	friends	Ross
1116	14	king?	UNK	00:12:11,647	00:12:13,481	friends	Ross
1116	15	i, uh, hope you don't mind. i used some of my homemade lotion on emma.	UNK	00:12:15,359	00:12:18,903	friends	friends person1
1116	16	it's a mixture of calendula and honey cream. it'll dry that rash right up.	Introduce	00:12:19,071	00:12:23,199	friends	friends person1
1116	17	that's great.	UNK	00:12:35,796	00:12:37,672	friends	friends person1
1116	18	i'm sorry.	Apologise	00:12:41,552	00:12:42,635	friends	friends person1
1116	19	it's just such an emotional thing when you're welcomed into a new family.	Explain	00:12:42,803	00:12:46,264	friends	friends person1
1116	20	you gotta be at least bi.	UNK	00:12:51,812	00:12:53,813	friends	Ross
1118	0	wow. you look even more beautiful than you did yesterday.	Praise	00:14:00,881	00:14:04,968	friends	friends person1
1118	1	remember when you asked me if i was seeing someone and i said no?	UNK	00:14:19,525	00:14:23,319	friends	Phoebe
1118	2	i'm sorry. i don't mean that. i want you to be happy.	Apologise	00:14:47,761	00:14:50,680	friends	friends person1
1118	3	but only with me. no, that's not fair. who cares. leave him.	UNK	00:14:50,848	00:14:54,142	friends	friends person1
1118	4	but, david, i just want you to know that, you know telling you this is one of the hardest things i've ever had to do.	Emphasize	00:15:02,526	00:15:11,075	friends	Phoebe
1118	5	well, just so you know hearing it wasn't exactly a vladnik carnival, either.	UNK	00:15:11,410	00:15:17,290	friends	friends person1
1118	6	you know, and a kiss on the cheek wouldn't be totally inappropriate.	UNK	00:15:31,138	00:15:34,849	friends	Phoebe
1119	0	hi.	Greet	00:16:10,552	00:16:11,719	friends	Rachel
1119	1	is everything all right?	Care	00:16:13,138	00:16:14,180	friends	Ross
1119	2	you know, i can't tell it again.	UNK	00:16:27,945	00:16:30,947	friends	friends person1
1119	3	and i'm fine never having heard it.	UNK	00:16:31,490	00:16:33,491	friends	Ross
1119	4	do you realize that man has cried in our apartment three times? huh?	Complain	00:16:43,419	00:16:48,965	friends	Ross
1119	5	i haven't cried that many times since i moved in.	UNK	00:16:49,133	00:16:52,176	friends	Ross
1119	6	no, i mean, all i'm saying is that guy... these are amazing.	Praise	00:17:02,646	00:17:05,940	friends	Ross
1119	7	sandy made madeleines.	Inform	00:17:07,067	00:17:09,027	friends	Rachel
1119	8	this is exactly what i'm talking about.	UNK	00:17:09,278	00:17:12,488	friends	Ross
1119	9	they're not even butch, manly cookies with... you know, with chunks.	UNK	00:17:18,370	00:17:25,126	friends	Ross
1119	10	well, you know, i don't know what to say.	UNK	00:17:28,672	00:17:31,424	friends	Rachel
1119	11	i mean, i never thought of you as a guy who needed his men to be men.	UNK	00:17:31,592	00:17:35,511	friends	Rachel
1119	12	hey, there's sensitive and there's too sensitive.	UNK	00:17:44,521	00:17:48,399	friends	Ross
1120	0	no, i can't. i can't do this. it's bad.	Refuse	00:18:16,595	00:18:19,263	friends	Phoebe
1120	1	ergo.	UNK	00:18:31,568	00:18:33,236	friends	friends person1
1120	2	look, david, if you had never left, then yeah, we'd probably still be together right now.	UNK	00:18:34,696	00:18:40,576	friends	Phoebe
1120	3	but you did leave. and i'm with mike, and i really care about him.	UNK	00:18:40,744	00:18:47,208	friends	Phoebe
1120	4	and, you, thanks for the face massage. thank you.	Thank	00:19:04,601	00:19:07,520	friends	Phoebe
1121	0	did rachel tell you we hired a male nanny?	Confirm	00:19:10,941	00:19:13,651	friends	Ross
1121	1	did she tell you he plays the recorder, recites poetry and bakes madeleines?	Confirm	00:19:16,321	00:19:21,784	friends	Ross
1121	2	rachel and i hired a male nanny.	Inform	00:19:31,712	00:19:33,963	friends	Ross
1121	3	really?	Doubt	00:19:34,923	00:19:36,382	friends	Joey
1121	4	guys do that?	Doubt	00:19:36,550	00:19:38,634	friends	Joey
1121	5	really? do you not know chandler?	Doubt	00:20:07,164	00:20:09,540	friends	Joey
1121	6	is that why he's acting so weird? he's jealous?	Doubt	00:20:11,210	00:20:15,963	friends	Monica
1121	7	oh, my god, that is crazy.	UNK	00:20:16,131	00:20:17,298	friends	Monica
1121	8	being funny is chandler's thing. you know, like ross' thing is... science?	UNK	00:20:20,052	00:20:31,729	friends	Joey
1121	9	rachel and i, uh, hired a male nanny.	Inform	00:20:50,999	00:20:54,627	friends	Ross
1121	10	you got a  manny?	Doubt	00:20:58,382	00:20:59,674	friends	Chandler
1121	11	you know, i don't mind a male nanny but i do draw the line at male wet nurse.	Taunt	00:21:09,351	00:21:13,354	friends	Chandler
1121	12	oh! oh! you are on a roll, mister.	Praise	00:21:17,359	00:21:21,195	friends	Monica
1121	13	if i'd known you guys were coming over, i would've brought more pizza.	UNK	00:21:22,030	00:21:24,991	friends	Chandler
1121	14	okay. okay. stop it, you. you stop it.	Prevent	00:21:27,327	00:21:31,455	friends	Monica
1121	15	what is so funny about that?	Doubt	00:21:33,083	00:21:35,668	friends	Chandler
1121	16	i don't know, it's... well, just the way you say it.	UNK	00:21:36,420	00:21:39,755	friends	Monica
1121	17	did you tell her what we talked about?	Confirm	00:21:47,097	00:21:48,597	friends	Chandler
1121	18	yeah.	Acknowledge	00:21:54,229	00:21:55,896	friends	Joey
1121	19	you have nothing to worry about with jeffrey.	Comfort	00:22:06,366	00:22:08,409	friends	Monica
1121	20	well, you're different funny.	Praise	00:22:11,079	00:22:13,581	friends	Monica
1121	21	i do limericks.	UNK	00:22:20,130	00:22:21,255	friends	Chandler
1121	22	uh, there once was a man named chandler whose wife made him die inside.	Taunt	00:22:21,506	00:22:26,927	friends	Chandler
1121	23	honey, you know i think you're hilarious.	Praise	00:22:28,388	00:22:31,098	friends	Monica
1121	24	you know that joke you told me last week?	Confirm	00:22:31,266	00:22:33,184	friends	Monica
1121	25	the one about jerry lewis and the girl with the lazy eye?	UNK	00:22:33,352	00:22:36,228	friends	Monica
1121	26	hey. i made up that joke and told it to you.	UNK	00:22:38,440	00:22:42,568	friends	Ross
1124	0	hi! you have to help me pick a dress. i'm meeting mike's parents tonight.	Ask for help	00:03:44,682	00:03:48,727	friends	Phoebe
1124	1	wow, the boyfriend's parents. big step.	Praise	00:03:50,146	00:03:51,855	friends	Monica
1124	2	okay, so, all right, which dress?	Asking for opinions	00:04:02,659	00:04:05,702	friends	Phoebe
1124	3	i'm sorry. we'll take you shopping. it'll be fine.	Apologise	00:04:14,254	00:04:16,755	friends	Monica
1124	4	you are in such good hands, and i am so good with meeting parents.	UNK	00:04:16,965	00:04:20,509	friends	Rachel
1124	5	with the father, you wanna flirt a little, but not in a gross way.	Advise	00:04:20,718	00:04:23,720	friends	Rachel
1124	6	oh! well, with the mother just constantly tell her how amazing her son is.	Advise	00:04:41,990	00:04:46,410	friends	Rachel
1124	7	take it from me. moms love me. ross' mom one time actually said i am like the daughter that she never had.	UNK	00:04:46,577	00:04:52,499	friends	Rachel
1124	8	listen.	UNK	00:05:01,926	00:05:03,010	friends	Phoebe
1127	0	i'm not gonna watch it. i don't need to watch it.	UNK	00:13:16,170	00:13:19,923	friends	Chandler
1127	1	well, we know i'm gonna watch it.	UNK	00:13:24,637	00:13:26,721	friends	Chandler
1127	2	did you take that tape?	Doubt	00:13:32,645	00:13:33,895	friends	Joey
1127	3	i don't know. who am i married to?	UNK	00:13:41,570	00:13:44,113	friends	Joey
1127	4	some girl.	UNK	00:13:45,991	00:13:47,367	friends	Chandler
1127	5	she hot?	UNK	00:13:47,576	00:13:48,910	friends	Joey
1127	6	i mean, it's probably not even what i think it is.	UNK	00:13:57,336	00:13:59,420	friends	Chandler
1127	7	even if it is, it can't possibly be as bad as what i'm picturing in my head.	UNK	00:13:59,630	00:14:03,216	friends	Chandler
1127	8	ha, ha. can it?	Confirm	00:14:03,384	00:14:05,218	friends	Chandler
1127	9	see, in my experience, if a girl says yes to being taped she doesn't say no to much else, i'll tell you.	UNK	00:14:06,762	00:14:13,017	friends	Joey
1127	10	all right, fine. but if i enjoy this, you have only yourself to blame!	Warn	00:14:21,902	00:14:25,196	friends	Joey
1127	11	it's football! it's just football!	UNK	00:14:39,712	00:14:41,379	friends	Chandler
1127	12	this is great! this is the first time i've ever enjoyed football!	Praise	00:14:41,589	00:14:44,924	friends	Chandler
1127	13	i think it may be customary to get a beer!	UNK	00:14:45,134	00:14:47,510	friends	Chandler
1127	14	what the?	Doubt	00:14:49,430	00:14:51,055	friends	Chandler
1127	15	what are you guys doing?	Doubt	00:14:57,897	00:14:59,606	friends	Monica
1127	16	oh, my god! is that richard?	Doubt	00:14:59,815	00:15:02,775	friends	Monica
1129	1	listen to the judgment from the porn star!	UNK	00:18:45,833	00:18:48,459	friends	Chandler
1129	2	that tape was never meant to be seen by... joey, i would feel more comfortable if this conversation were in private.	UNK	00:18:49,753	00:18:56,592	friends	Monica
1129	3	ha, ha, monica, look, i don't think you and i have any secrets anymore.	UNK	00:18:56,760	00:19:00,179	friends	Joey
1129	4	not ready to joke about it yet? see you later.	Leave	00:19:03,600	00:19:06,144	friends	Joey
1129	5	why in the world would you take this tape? and why would you watch it?	Criticize	00:19:06,645	00:19:10,439	friends	Monica
1129	6	because that's who i am. okay?	UNK	00:19:10,607	00:19:12,942	friends	Chandler
1129	7	i'm sure a man like richard could see a tape like that and not be bothered.	UNK	00:19:13,527	00:19:17,196	friends	Chandler
1129	8	it'd just be another saucy anecdote for him to share at his men's club over brandy and mustaches.	UNK	00:19:17,406	00:19:23,828	friends	Chandler
1129	9	he keeps a tape so he can look at it whenever he wants.	UNK	00:19:32,462	00:19:35,173	friends	Chandler
1129	10	isn't that sad? can't you see how pathetic that is?	Doubt	00:19:35,382	00:19:39,093	friends	Monica
1129	11	oh, yeah, well, poor richard, he... i can grow a mustache.	UNK	00:19:41,972	00:19:47,185	friends	Chandler
1129	12	but i just keep picturing you rolling around with him, with your cowboy boots in the air.	UNK	00:19:53,817	00:20:00,656	friends	Chandler
1129	13	cowboy boots? i've never worn cowboy boots in my whole life.	Doubt	00:20:01,742	00:20:06,537	friends	Monica
1129	14	oh, good, good. play more because i wanna see how it ends.	UNK	00:20:06,747	00:20:09,081	friends	Chandler
1129	15	that's not you! life is good again!	UNK	00:20:15,631	00:20:18,758	friends	Chandler
1129	16	ride 'em, cowgirl!	UNK	00:20:19,551	00:20:22,220	friends	Chandler
1129	17	that bastard taped over me!	Criticize	00:20:22,763	00:20:26,224	friends	Monica
1129	18	is that a problem?	Doubt	00:20:28,101	00:20:30,311	friends	Chandler
1129	19	it's just so insulting. spring for a new blank tape, doctor!	UNK	00:20:30,520	00:20:35,024	friends	Monica
1130	0	hey, hon? would you help me get the plates down?	Ask for help	00:00:05,422	00:00:07,548	friends	Monica
1130	1	hey, here's an idea. why don't we use our wedding china today?	Advise	00:00:07,716	00:00:11,635	friends	Chandler
1130	2	no, i think we should save our china for something really special.	Oppose	00:00:11,803	00:00:14,972	friends	Monica
1130	3	like if the queen of england comes over.	UNK	00:00:15,140	00:00:17,474	friends	Monica
1130	4	honey, she keeps canceling on us. take the hint.	UNK	00:00:18,059	00:00:21,061	friends	Chandler
1130	5	what if something breaks? they're expensive.	UNK	00:00:22,188	00:00:24,273	friends	Monica
1130	6	what is the point of having them if we never use them?	Doubt	00:00:24,482	00:00:27,526	friends	Chandler
1130	7	the parade is really good this year.	Praise	00:00:36,369	00:00:39,455	friends	Joey
1130	8	man, those horses can crap.	UNK	00:00:39,622	00:00:42,416	friends	Joey
1130	9	muskogee? that's like four hours from tulsa!	UNK	00:00:45,754	00:00:50,841	friends	Chandler
1130	10	oh, my god!	UNK	00:00:59,517	00:01:01,685	friends	Joey
1130	11	aren't you one of the stars of the popular daytime soap days ofour lives?	Doubt	00:01:01,853	00:01:04,438	friends	Chandler
1130	12	i forgot! i'm supposed to be there!	UNK	00:01:04,606	00:01:08,901	friends	Joey
1130	13	i can't believe i forgot! i usually write stuff like this down on my arm!	Complain	00:01:10,195	00:01:13,947	friends	Joey
1130	14	stupid long sleeves!	Complain	00:01:15,867	00:01:19,495	friends	Joey
1130	15	...why i wasn't there.	UNK	00:01:23,917	00:01:25,501	friends	Joey
1130	16	like i was some kind of idiot.	UNK	00:01:33,843	00:01:36,678	friends	Joey
1131	0	she's precious.	Praise	00:06:08,701	00:06:10,994	friends	friends person1
1131	1	hello?	Greet	00:06:25,259	00:06:26,843	friends	friends person1
1131	2	god, she is unbelievable.	UNK	00:06:48,241	00:06:51,576	friends	Rachel
1131	3	sure, ross, yeah!	Agree	00:06:55,081	00:06:56,832	friends	Rachel
1131	4	i mean, i finally find a real relationship.	UNK	00:07:08,970	00:07:11,471	friends	friends person1
1131	5	someone that i can spend this day with, and then his wife comes back into town!	UNK	00:07:11,639	00:07:16,601	friends	friends person1
1131	6	i swear, it's almost not even worth dating married guys.	UNK	00:07:16,769	00:07:20,021	friends	friends person1
1131	7	we were gonna have sushi.	Complain	00:07:29,490	00:07:31,908	friends	friends person1
1131	8	amy, don't cry.	Comfort	00:07:32,994	00:07:36,788	friends	Rachel
1131	9	i think that's a great idea. it'll be like the pilgrims bringing the indians syphilis.	Taunt	00:07:51,637	00:07:57,559	friends	Ross
1131	10	but she has nowhere else to go, and she's my sister. she's emma's aunt.	UNK	00:08:01,981	00:08:06,318	friends	Rachel
1131	11	i don't want her telling emma she needs a nose job.	UNK	00:08:11,657	00:08:14,201	friends	Ross
1133	0	hey!	UNK	00:12:12,857	00:12:14,649	friends	Joey
1133	1	how come my plate's less fancy than everyone else's?	Doubt	00:12:14,817	00:12:18,737	friends	Joey
1133	2	see, it's a game. whoever gets that plate wins.	UNK	00:12:25,911	00:12:29,622	friends	Monica
1133	3	i can't believe i won!	UNK	00:12:31,167	00:12:33,960	friends	Joey
1133	4	monica is ross' sister.	UNK	00:12:42,553	00:12:45,054	friends	Rachel
1133	5	no, ross' sister was really fat.	Oppose	00:12:45,598	00:12:49,392	friends	friends person1
1133	6	okay, listen, i know you're having a bit of a family crisis but you don't have to take it out on the plates.	Prevent	00:13:06,160	00:13:11,790	friends	Monica
1133	7	now, see? this way, you protect the plates and let's face it, you have fun.	UNK	00:13:21,175	00:13:26,346	friends	Monica
1133	8	it's just... it's just that in that case then emma would go to my parents.	UNK	00:13:51,622	00:13:57,627	friends	Ross
1133	9	so if monica's not around, i'm not good enough to raise emma?	Confirm	00:14:14,562	00:14:17,856	friends	Chandler
1133	10	no, that is not what we're saying.	Oppose	00:14:18,065	00:14:20,483	friends	Ross
1133	11	yeah, he's lying. he looked down.	UNK	00:14:20,693	00:14:22,402	friends	Joey
1133	12	well, what's wrong with me? am i incompetent?	Doubt	00:14:24,947	00:14:27,073	friends	Chandler
1133	13	you're taking this the wrong way. we think you'll be a wonderful parent.	Comfort	00:14:33,622	00:14:38,668	friends	Rachel
1133	14	someone who can be firm and strict.	UNK	00:14:49,096	00:14:51,973	friends	Ross
1133	15	that's not how you see me, is it?	Confirm	00:14:52,141	00:14:54,726	friends	Monica
1133	16	no, you're all about the fun.	UNK	00:14:55,811	00:14:58,354	friends	Phoebe
1133	17	no. you both are equally capable.	Oppose	00:15:08,407	00:15:11,117	friends	Ross
1133	18	okay. so if we both had emma, and i died she'd have to give her up.	UNK	00:15:14,079	00:15:20,293	friends	Chandler
1133	19	i lie better than that, right?	Confirm	00:15:24,173	00:15:27,091	friends	Joey
1133	20	let me just get this straight. so my two friends die, i get emma.	UNK	00:15:28,469	00:15:32,430	friends	Chandler
1134	0	hey, there you are.	Greet	00:15:44,026	00:15:46,736	friends	Monica
1134	1	it's not like they're so responsible.	UNK	00:15:56,205	00:15:58,081	friends	Monica
1134	2	no, but they're right. i'm not a strong father figure, and i never will be.	Acknowledge	00:16:04,546	00:16:08,549	friends	Chandler
1134	3	no, you learn these things. you grow into it.	UNK	00:16:08,759	00:16:11,386	friends	Monica
1134	4	yeah, but it's not who i am.	UNK	00:16:11,637	00:16:13,388	friends	Chandler
1134	5	everything they said is exactly why i was worried about having a kid. and it's true.	UNK	00:16:13,597	00:16:18,726	friends	Chandler
1134	6	i wanna have a kid with you because i think you'll be an amazing dad.	Explain	00:16:22,022	00:16:25,608	friends	Monica
1134	7	at the fun parts and at the hard parts.	UNK	00:16:25,776	00:16:28,403	friends	Monica
1134	8	can you hear me say,  you're grounded?	Confirm	00:16:32,449	00:16:35,326	friends	Monica
1136	0	and this little guy in the cat condo is jinkies.	Introduce	00:00:08,049	00:00:10,968	friends	friends person1
1136	1	single, are you?	Confirm	00:00:16,641	00:00:17,766	friends	Chandler
1136	2	chandler bing.	UNK	00:00:20,687	00:00:21,729	friends	Chandler
1136	3	what's up, joe?	UNK	00:00:29,362	00:00:30,404	friends	Chandler
1136	4	okay, what have we always wanted to do together?	UNK	00:00:30,613	00:00:32,740	friends	Joey
1136	5	braid each other's hair and ride horseback on the beach?	Joke	00:00:32,991	00:00:36,577	friends	Chandler
1136	6	no. no. no. when you get home tomorrow night you and i are gonna be at the wizards-knicks game, courtside.	Oppose	00:00:36,745	00:00:42,708	friends	Joey
1136	7	that is so cool. i'll let monica know.	UNK	00:00:48,631	00:00:50,883	friends	Chandler
1136	8	really? but tomorrow night's the only night i get off from the restaurant.	UNK	00:00:59,476	00:01:02,853	friends	Monica
1136	9	if you go, we won't have a night together for another week.	UNK	00:01:03,021	00:01:05,606	friends	Monica
1136	10	but honey, it's courtside. the cheerleaders are gonna be right in f... that's not the way to convince you.	UNK	00:01:05,774	00:01:13,072	friends	Chandler
1136	11	i just gotta figure out a way to tell joey. he's really looking forward to this.	UNK	00:01:25,418	00:01:28,587	friends	Chandler
1136	12	tell him that having a long-distance relationship is really difficult.	Arrange	00:01:31,466	00:01:35,302	friends	Monica
1136	13	tell him that what little time we have together is precious.	Arrange	00:01:35,470	00:01:39,598	friends	Monica
1136	14	eh, yeah, i'll think of something.	UNK	00:01:40,058	00:01:42,434	friends	Chandler
1138	0	yeah. what do you think?	Asking for opinions	00:05:43,801	00:05:45,469	friends	Chandler
1138	1	well, it looks great. it's just... well, i'm wearing the same thing underneath, so... you see what i mean? heh.	UNK	00:05:45,887	00:05:53,685	friends	Monica
1138	2	it's always better to lie than to have the complicated discussion.	Explain	00:06:08,785	00:06:12,579	friends	Chandler
1138	3	except with you.	UNK	00:06:14,248	00:06:15,916	friends	Chandler
1138	4	why are you dressed like that?	Asking for opinions	00:06:26,219	00:06:28,220	friends	Joey
1138	5	because, um, well, chandler's gonna be home in a couple of days so i thought i would just, um, you know, practice the art of seduction.	Explain	00:06:29,806	00:06:36,561	friends	Monica
1138	6	i thought i heard a man's voice before.	UNK	00:06:36,896	00:06:38,897	friends	Joey
1138	7	no, i was just doing chandler's side of the conversation.	Oppose	00:06:39,065	00:06:41,817	friends	Monica
1138	8	why are there two glasses of wine out?	Doubt	00:06:51,244	00:06:53,203	friends	Joey
1138	9	because one of them is for you.	Explain	00:06:53,746	00:06:55,747	friends	Monica
1138	10	cheers. okay, bye-bye.	UNK	00:07:00,253	00:07:03,130	friends	Monica
1138	11	all right, if you can't deal with this, then i'm gonna.	UNK	00:07:40,209	00:07:42,502	friends	Joey
1138	12	all right, look, just stay there. i'm coming home.	Arrange	00:07:58,811	00:08:01,062	friends	Chandler
1138	13	i'm gonna wait out in the hall in case the dude comes out.	Plan	00:08:02,940	00:08:05,192	friends	Joey
1139	0	shouldn't the pizza be here by now?	Doubt	00:08:25,296	00:08:27,631	friends	Ross
1139	1	eleven minutes.	UNK	00:08:34,597	00:08:36,973	friends	friends person1
1139	2	and now 12.	UNK	00:08:43,022	00:08:44,940	friends	friends person1
1139	3	what's the difference between beer and lager?	Asking for opinions	00:08:59,747	00:09:01,873	friends	friends person1
1139	4	i don't know.	UNK	00:09:02,083	00:09:04,626	friends	Ross
1139	5	we could look it up.	Advise	00:09:06,295	00:09:07,546	friends	Ross
1139	6	things are about to get wild.	UNK	00:09:09,423	00:09:12,133	friends	friends person1
1140	0	chandler, you have to tell joey that you're not in tulsa.	Inform	00:10:35,301	00:10:37,969	friends	Monica
1140	1	don't you think it's better for him to think you're cheating on me than for him to think i'm cheating on him?	Doubt	00:10:38,179	00:10:43,475	friends	Chandler
1140	2	i heard it.	UNK	00:10:44,101	00:10:45,894	friends	Chandler
1140	3	i don't want him to think that i'm having an affair.	Oppose	00:10:46,395	00:10:48,855	friends	Monica
1140	4	i'll go down the fire escape, then i'll wait.	Plan	00:10:59,075	00:11:01,159	friends	Chandler
1140	5	then when i come up the stairs it'll be like i just got back.	Plan	00:11:01,369	00:11:03,870	friends	Chandler
1140	6	then joey and i will come in and see that there's no guy in here.	Plan	00:11:04,038	00:11:07,040	friends	Chandler
1140	7	aren't you afraid that joey's gonna figure all this out?	Doubt	00:11:07,249	00:11:10,669	friends	Monica
1140	8	i heard it.	UNK	00:11:13,923	00:11:15,465	friends	Monica
1140	9	it's huge.	UNK	00:11:25,559	00:11:27,644	friends	Chandler
1141	0	oh, my god. i can't believe you live in that building.	UNK	00:12:00,720	00:12:03,054	friends	Rachel
1141	1	my grandmother lives in that building.	UNK	00:12:03,222	00:12:04,889	friends	Rachel
1141	2	so we're on our way to a couple of parties.	Plan	00:12:16,360	00:12:18,528	friends	friends person1
1141	3	yeah. i'm sorry, we weren't really looking for anything to happen with you guys. i have a boyfriend.	Apologise	00:12:23,576	00:12:29,539	friends	Phoebe
1141	4	so she has a boyfriend. what is your situation?	UNK	00:12:33,878	00:12:38,381	friends	friends person2
1141	5	i'm sorry, no.	Apologise	00:12:45,681	00:12:47,390	friends	Rachel
1141	6	okay.	Acknowledge	00:12:47,850	00:12:48,933	friends	friends person2
1141	7	oh, sure.	Agree	00:12:49,435	00:12:51,227	friends	Rachel
1141	8	oh, my god, you're giving your real number.	UNK	00:12:53,147	00:12:54,856	friends	Phoebe
1141	9	okay, thanks. i'll give you a call later tonight.	Thank	00:12:58,068	00:13:00,528	friends	Rachel
1141	10	bye.	Leave	00:13:02,782	00:13:04,032	friends	Rachel
1141	11	wow. so that's great.	Praise	00:13:04,867	00:13:07,702	friends	Phoebe
1141	12	you, bill, ross and emma are gonna be so happy together.	Taunt	00:13:07,870	00:13:11,581	friends	Phoebe
1141	13	what were you thinking?	Asking for opinions	00:13:11,749	00:13:13,166	friends	Phoebe
1141	14	i don't know. he was cute and he liked me. it was an impulse.	UNK	00:13:13,375	00:13:16,795	friends	Rachel
1141	15	by the way, nice ross imitation.	Praise	00:13:49,370	00:13:52,664	friends	Phoebe
1141	16	but your rachel wasn't whiny enough.	Taunt	00:13:52,832	00:13:54,374	friends	Phoebe
1141	17	the point is maybe i should just stop waiting around for moments with ross.	Emphasize	00:13:58,671	00:14:02,674	friends	Rachel
1141	18	you know? i should just move on with my life.	UNK	00:14:02,842	00:14:06,052	friends	Rachel
1141	19	so really, you're moving on from ross?	Confirm	00:14:06,262	00:14:09,138	friends	Phoebe
1141	20	i don't know. do i have to decide right now?	Confirm	00:14:09,306	00:14:11,641	friends	Rachel
1141	21	you kind of just did. that guy is gonna call you tonight.	UNK	00:14:11,809	00:14:14,769	friends	Phoebe
1141	22	oh, my god, ross.	UNK	00:14:18,148	00:14:19,858	friends	Rachel
1141	23	ross is gonna pick up the phone.	UNK	00:14:20,025	00:14:22,151	friends	Rachel
1141	24	oh, i have to get my number back. oh, my god, he's gone.	UNK	00:14:22,319	00:14:25,363	friends	Rachel
1142	0	well, thanks, uh... thanks for the beer.	Thank	00:14:49,638	00:14:52,181	friends	Ross
1142	1	listen, is, um... is ross near you?	Confirm	00:15:11,994	00:15:13,912	friends	Phoebe
1142	2	well, you have to go back in.	Inform	00:15:15,873	00:15:17,624	friends	Phoebe
1142	3	what? go back? to the land where time stands still?	Doubt	00:15:18,417	00:15:23,046	friends	friends person1
1142	4	i'm so sorry, honey, but... okay, rachel gave this guy her number and, um, she doesn't want ross to answer the phone.	Apologise	00:15:23,756	00:15:30,053	friends	Phoebe
1142	5	i can't do that.	Refuse	00:15:32,806	00:15:33,932	friends	friends person1
1142	6	hi, mike. hi, listen, i know that this is a lot to ask, but you know what?	UNK	00:15:37,311	00:15:40,980	friends	Rachel
1142	7	if you do this, phoebe will do anything you want.	UNK	00:15:41,148	00:15:46,527	friends	Rachel
1142	8	hi, i'm sorry about her. but actually, she wasn't wrong about the dirty stuff.	Emphasize	00:15:51,075	00:15:54,953	friends	Phoebe
1142	9	all right, i'll do it.	Agree	00:15:56,997	00:15:58,539	friends	friends person1
1142	10	but really, how much dirtier can it get?	Taunt	00:15:59,500	00:16:03,419	friends	friends person1
1142	11	oh, mike.	UNK	00:16:04,004	00:16:06,756	friends	Phoebe
1142	12	bye.	UNK	00:16:07,758	00:16:09,467	friends	Phoebe
1144	0	that's right. your husband's home. so now the sex can stop.	UNK	00:17:01,061	00:17:05,523	friends	Chandler
1144	1	what are you saying?	Doubt	00:17:10,821	00:17:11,988	friends	Monica
1144	2	joey said you're in here with another man.	Criticize	00:17:12,197	00:17:14,032	friends	Chandler
1144	3	all right. all right.	UNK	00:17:20,372	00:17:21,414	friends	Joey
1144	4	then maybe you won't mind if me and my friend take a look around, huh?	Confirm	00:17:21,582	00:17:26,169	friends	Joey
1144	5	what's he doing?	Doubt	00:17:29,506	00:17:30,548	friends	Chandler
1144	6	i arranged some pillows on the bed to look like a guy.	Explain	00:17:30,758	00:17:33,051	friends	Monica
1144	7	bedroom's clear. although you might need some new pillows.	UNK	00:17:36,055	00:17:40,308	friends	Joey
1144	8	all right, well, i'll check the guest room.	Leave	00:17:41,060	00:17:44,103	friends	Chandler
1144	9	why do i smell men's cologne?	Doubt	00:17:51,779	00:17:53,988	friends	Joey
1144	10	i think that's you.	UNK	00:17:56,200	00:17:58,367	friends	Monica
1144	11	there's nobody here, joe.	Inform	00:18:06,085	00:18:07,752	friends	Chandler
1144	12	i guess not.	UNK	00:18:08,545	00:18:09,587	friends	Joey
1144	13	i can't believe you thought i was cheating. you owe me an apology.	Criticize	00:18:09,963	00:18:14,383	friends	Monica
1144	14	it could happen to anybody. all right, see you.	UNK	00:18:17,679	00:18:19,806	friends	Monica
1144	15	if you just got back from tulsa, how did your suitcase beat you here?	Doubt	00:18:22,559	00:18:26,729	friends	Joey
1146	0	what's going on?	Doubt	00:19:16,697	00:19:18,406	friends	Joey
1146	1	i'm sorry.	Apologise	00:19:18,574	00:19:19,699	friends	Chandler
